ID,Title,Content,Permalink,Categories,Tags,"Resource Author","Organizational Author","Attributed Date",Link,"Alignment: JTF","Alignment: Regenerative Economies","Alignment: Democratic Systems","BIPOC Author","Added By",Notes,"Attributed Date (v2)",Status
3618,"Nalgona Positivity Pride","Nalgona Positivity Pride (NPP) is not your typical eating disorder organization. Instead, it is a groundbreaking grassroots movement dedicated to meeting the unique needs of Black, Indigenous, and communities of color (BICC) affected by eating disorders. By leveraging the power of digital media & grassroots education NPP has become a shining light of hope for those who have been left out of mainstream narratives of eating disorders and recovery. Founded in 2014 with the help of Riverside & Los Angeles communities, NPP has been on the front lines of creating visibility and resources for BICC folks who struggle with body image and eating disorders. Drawing on indigenous matriarchal wisdom and punk influences, Gloria has built a movement that empowers those who have been historically marginalized in the fight for body liberation & mental health equity. Refusing solely biomedicalized & oppressive healthcare, NPP is transforming the approach to eating disorder support using art, education, and activism. This new perspective challenges white cultural dominance and prioritizes cultural affirmation and community-building.",https://thechisholmlegacyproject.org/resource-detail/nalgona-positivity-pride/,Resources>Other,"DEI &amp; Anti-Oppression|Health &amp; Healing","Gloria Lucas","Nalgona Positivity Pride",,https://www.nalgonapositivitypride.com/,,,,Yes,Akilah,,8/11/23,publish
3619,"Victim Connect Resource Map","The VictimConnect Resource Map is a searchable tool with national and local resources commonly used by our visitors. The resources can be filtered by categories, services, location, and keywords.",https://thechisholmlegacyproject.org/resource-detail/victim-connect-resource-map/,"Resources>Other Resource Hubs","Community Safety|Health &amp; Healing",,,,https://victimconnect.org/resources/search-resources/,,,,Unknown,Akilah,,8/17/23,publish
3620,"National Empowerment Center's Directory of Peer Respite Centers","A peer respite is a voluntary, short-term, overnight program that provides community-based, non-clinical crisis support to help people find new understanding and ways to move forward. It operates 24 hours per day in a homelike environment. Successful peer respites are currently operating in California, Florida, Georgia, Iowa, Massachusetts, Nebraska, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Vermont, and Wisconsin.",https://thechisholmlegacyproject.org/resource-detail/national-empowerment-centers-directory-of-peer-respite-centers/,"Resources>Other Resource Hubs","Community Safety|Health &amp; Healing",,,,https://power2u.org/directory-of-peer-respites/,,,,Unknown,Akilah,,8/17/23,publish
3621,"Women's Law State-by-State Restraining Order Information","Information about obtaining a restraining order by state.",https://thechisholmlegacyproject.org/resource-detail/womens-law-state-by-state-restraining-order-information/,"Resources>Other Resource Hubs","Community Safety",,,,https://www.womenslaw.org/laws/general/restraining-orders,,,,Unknown,Akilah,,8/17/23,publish
3622,"Surveillance Self-Defense","We’re the Electronic Frontier Foundation, an independent non-profit working to protect online privacy for nearly thirty years. This is Surveillance Self-Defense: our expert guide to protecting you and your friends from online spying.",https://thechisholmlegacyproject.org/resource-detail/surveillance-self-defense/,Resources>Toolkit,"Community Safety",,,,https://ssd.eff.org/,,,,Unknown,Akilah,,8/17/23,publish
3623,"Abolition Centered Care Provider Database","This is a collective resource of abolition-centered, non-carceral care providers (therapists, social workers, peer supporters, healers) that are dedicated to provding care outside of oppressive systems (i.e. law enforcement, forced hospitalization, the psychiatric industrial complex). Please share with anyone who might benefit from these resources.",https://thechisholmlegacyproject.org/resource-detail/abolition-centered-care-provider-database/,"Resources>Other Resource Hubs","Community Safety|Health &amp; Healing",,,,https://docs.google.com/spreadsheets/u/0/d/1csxYvoLLFucundPEJxGL0CFdDMEQEcxAMRK6EvQkhJM/htmlview?lt_utm_source=lt_share_link,,,,Unknown,Akilah,,8/17/23,publish
3624,"Shilo George's Body Sovereignty Project","Shilo offers organizational transformation work and consulting and also a Body Sovereignty Project where they explore their relationship with food and eating, their relationship with their body being in movement, and their relationship with their body, intimacy, and healing from sexual trauma.  Along the way they share tidbits about these journies, and resources for others on a similar path.  Included in their resources is a DIY Health Advocacy Plan to support people in claiming/re-claiming their agency and expertise in conversation with their health care providers.",https://thechisholmlegacyproject.org/resource-detail/shilo-georges-body-sovereignty-project/,Resources>Toolkit,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://www.shilogeorge.com/body-sovereignty,,,,Yes,Akilah,,8/18/23,publish
3625,G.L.I.T.S.,"Glits has been led to change systemic and economical oppressions of systemic and financial discrimination not only in NYC but also globally when it comes to our marginal communities, We approach the health and rights crises faced by transgender community members and the sex worker community , holistically using harm reduction, human rights principles, economic and social justice, along with a commitment to empowerment and pride in finding solutions from our own community.",https://thechisholmlegacyproject.org/resource-detail/g-l-i-t-s/,Resources>Organization,"Community Safety|Economic Justice|Health &amp; Healing|Housing Justice &amp; Tenant Support",,,,https://www.glitsinc.org/about,,,,Yes,Akilah,,8/24/23,publish
3626,"Games Hotline","The Games and Online Harassment Hotline is a free, text message-based, confidential emotional support hotline. We created the Hotline specifically for the gaming community. Whether you’re a player, a developer, a streamer, a competitor — any part of this community —we’re here for you, whether that means offering emotional support or finding the referrals and resources that you need.",https://thechisholmlegacyproject.org/resource-detail/games-hotline/,"Resources>Organization|Resources>Other Resource Hubs","Community Safety",,,,https://gameshotline.org/about/,,,,"Mixed authorship",Akilah,,8/24/23,publish
3627,"Association for Size Diversity and Health","As a non-profit organization with an international membership committed to the practice of the Health At Every Size® (HAES) Principles, ASDAH envisions a world that celebrates bodies of all shapes and sizes, in which body weight is no longer a source of discrimination and where oppressed communities have equal access to the resources and practices that support health and well being.",https://thechisholmlegacyproject.org/resource-detail/association-for-size-diversity-and-health/,Resources>Organization,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://asdah.org/,,,,Unknown,Akilah,,8/24/23,publish
3628,"National Association to Advance Fat Acceptance","Founded in 1969, the National Association to Advance Fat Acceptance (NAAFA) is a non-profit, all volunteer, fat rights organization dedicated to protecting the rights and improving the quality of life for fat people.",https://thechisholmlegacyproject.org/resource-detail/national-association-to-advance-fat-acceptance/,Resources>Organization,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://naafa.org/,,,,Unknown,Akilah,,8/24/23,publish
3629,"Black Folk Herbalism","Black Folk Herbalism will highlight the rich history of Black folk medicine and the use of herbs for healing and conjuring. The course is an overview of the black experience as it relates to medicinal herbs, the historical political and social journey, legal constraints, and herbal recipes and magic for common and uncommon beliefs and traditions. “Monolithic” is not a word that describes the African American culture. ",https://thechisholmlegacyproject.org/resource-detail/black-folk-herbalism/,"Resources>Clinics &amp; Trainings","Health &amp; Healing",,,,https://www.matthewwoodinstituteofherbalism.com/courses/african-american-black-folk-herbalism,,,,Yes,Akilah,,8/24/23,publish
3630,"Law Help","Legal help directory by state and topic.",https://thechisholmlegacyproject.org/resource-detail/law-help/,"Resources>Other Resource Hubs",Legal,,,,https://lawhelp.org,,,,Unknown,Akilah,,8/29/23,publish
3631,"Wild Diversity","Wild Diversity is a nonprofit organization that aims to help create a personal connection to the outdoors for Black, Indigenous, all People of Color, & the LGBTQ2S+ communities, through outdoor adventures and education.",https://thechisholmlegacyproject.org/resource-detail/wild-diversity/,Resources>Organization,"Green Space|Health &amp; Healing|Land Justice",,,,https://wilddiversity.com,,,,Mixed,Akilah,,8/29/23,publish
3632,"Black Resilience Fund","Black Resilience Fund is a program of nonprofit Brown Hope and is dedicated to fostering healing and resilience by providing direct financial assistance to Black Portlanders.",https://thechisholmlegacyproject.org/resource-detail/black-resilience-fund/,"Resources>Funding Opportunity","Economic Justice|Housing Justice &amp; Tenant Support",,,,https://blackresiliencefund.com,,,,Yes,Akilah,,8/29/23,publish
3633,"Solidarity Squad","Solidarity Squad is a Black-led movement, pooling our time, talents, and resources with our neighbors to build a grassroots, relationship-based network that listens and responds directly to our community's needs.",https://thechisholmlegacyproject.org/resource-detail/solidarity-squad/,Resources>Organization,"Community Safety|Organizing|Stories/Justice in Action",,,,https://brownhope.org/programs/solidarity-squad,,,,Yes,Akilah,,8/29/23,publish
3634,"Power Hour","Power Hour is an intentional space for Black, Brown, and Indigenous people to build community and heal from the impacts of racism.",https://thechisholmlegacyproject.org/resource-detail/power-hour/,Resources>Organization|Resources>Other,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://brownhope.org/programs/power-hour,,,,Yes,Akilah,,8/29/23,publish
3635,"Healing Initiatives","Ancestral Abundance is a planning project in partnership with the City’s Portland Clean Energy Fund (PCEF) to support the development of a community healing garden and workforce training program. The initiative focuses on neighborhoods where Black, Brown, and Indigenous communities are most affected by social and economic trauma, and incorporates regenerative agriculture practices to capture carbon, improve air quality, and rewild our urban landscape.",https://thechisholmlegacyproject.org/resource-detail/healing-initiatives/,Resources>Organization,"Environmental Justice|Organizing|Policy",,,,https://brownhope.org/programs/healing-initiatives,,,,Yes,Akilah,,8/29/23,publish
3636,"Equity & Beyond","Equity & Beyond is a learning experience that leverages a dynamic cohort model to build collective power for racial justice.",https://thechisholmlegacyproject.org/resource-detail/equity-beyond/,"Resources>Clinics &amp; Trainings","Popular Education",,,,https://brownhope.org/programs/equity-and-beyond,,,,Yes,Akilah,,8/29/23,publish
3637,"Acorn Center for Freedom","Acorn is a sanctuary, rooted in Black diasporic wisdom, nurturing healing/arts/spiritual (hearts) justice practices to restore wholeness and manifest collective freedom.",https://thechisholmlegacyproject.org/resource-detail/acorn-center-for-freedom/,Resources>Organization,"Green Space|Health &amp; Healing",,,,https://www.acorncenter4freedom.com/,,,,Yes,Akilah,,9/8/23,publish
3638,"Equity and Transformation (EAT) Chicago","Equity and Transformation (EAT) is a non-profit, community-led organization founded by and for post-incarcerated people. EAT was established in 2018 with the mission to uplift the voices and power of Black Chicagoans engaged in the informal economy: the diversified set of economic activities, enterprises, jobs, and workers that are not regulated or protected by the state. ",https://thechisholmlegacyproject.org/resource-detail/equity-and-transformation-eat-chicago/,Resources>Organization,"DEI &amp; Anti-Oppression|Housing Justice &amp; Tenant Support|Organizing|Public Health",,,,https://www.eatchicago.org/,,,,Yes,Akilah,,9/8/23,publish
3639,"Sustaining All Life","Sustaining All Life (SAL) brings the tools and understandings of Re-evaluation Counseling (RC) to climate activists. These include the exchange of listening time between peers, addressing oppression and the divisions it causes, facing the emotional impact of the climate emergency, and increasing people’s understanding of the global impact of the climate emergency. We have developed many resources for addressing these and other issues.  ",https://thechisholmlegacyproject.org/resource-detail/sustaining-all-life/,Resources>Organization,"DEI &amp; Anti-Oppression|Environmental Justice|Indigenous Sovereignty|Land Justice|Water Equity",,,,https://sustainingalllife.org/,,,,Unknown,Akilah,,9/8/23,publish
3640,"The Lupine Collaborative","The Lupine Collaborative’s mission is to advance environmental and climate justice by abundantly resourcing Black women, non-binary, and transgender people to dream, ideate, and build toward a liberatory future.",https://thechisholmlegacyproject.org/resource-detail/the-lupine-collaborative/,Resources>Organization,"Environmental Justice|Gender Justice",,,,https://www.thelupinecollaborative.org/,,,,Yes,Akilah,,9/20/23,publish
3753,"Rest is Resistance: A Manifesto","We are the originators of the 'rest as resistance' and 'rest as reparations' frameworks, and create sacred spaces where the liberatory, restorative, and disruptive power of rest can take hold. Our work is seeded within the soils of Black radical thought, somatics, Afrofuturism, womanism, and liberation theology, and is a guide for how to collectively deprogram, decolonize, and unravel ourselves from the wreckage of capitalism and white supremacy.",https://thechisholmlegacyproject.org/resource-detail/rest-is-resistance-a-manifesto/,Resources>Book,Rest,"Tricia Hersey","The Nap Ministry",,https://thenapministry.com/,,,,Yes,,,,publish
3754,"Ms. Foundation for Women's Birth Justice Initiative Request","The Ms. Foundation will award grants ranging from $50,000-$100,000, distributed over two years. The Ms. Foundation for Women's Birth Justice Initiative is launching a second open call for proposals. We will provide two-year grants to birth justice organizations led by and for Black, Indigenous, and other women of color, including cis women, trans women, and non-binary people of color. Organizations eligible for funding must be implementing birth justice strategies that are rooted in movement building and organizing, and connected to the broader reproductive justice movement.",https://thechisholmlegacyproject.org/resource-detail/ms-foundation-for-womens-birth-justice-initiative-request/,"Resources>Funding Opportunity","DEI &amp; Anti-Oppression|Gender Justice|Health &amp; Healing",,,,https://forwomen.org/our-work/open-grants/birth-justice-initiative-request-for-proposals-fall-2023/,,,,Mixed,Akilah,,,publish
3755,"Black Girls Day Off","Black girls day off is an initiative aimed at celebrating and prioritizing the well-being of Black girls and women, serving as a powerful reminder to take time for self-care, self-reflection, and community building.",https://thechisholmlegacyproject.org/resource-detail/black-girls-day-off/,Resources>Other,"Green Space|Health &amp; Healing",,,,https://www.blackgirlsdayoff.com/,,,,Yes,Akilah,,,publish
3756,"Unlikely Hikers","Unlikely Hikersis a diverse, anti-racist, body-liberating outdoor community featuring the underrepresented outdoorsperson. We're an Instagram community, a nationwide hiking group and podcast. The outdoor industry and media has for too long displayed a very narrow definition of who is outdoorsy that isn't representative of most of us. Unlikely Hikers is for adventurers who are plus-size & fat, Black, Indigenous, People of Color, queer, trans and non-binary, disabled, neurodivergent and beyond.",https://thechisholmlegacyproject.org/resource-detail/unlikely-hikers/,Resources>Other,"Green Space",,,,https://unlikelyhikers.org/events/,,,,Unknown,Akilah,,,publish
3757,"Survivor Emergency Relief Fund","The Survivor Emergency Relief Fund helps support sexual and domestic violence survivors via a one time payment for accessing safety, healing, and security.",https://thechisholmlegacyproject.org/resource-detail/survivor-emergency-relief-fund/,"Resources>Funding Opportunity","Community Safety|Gender Justice|Health &amp; Healing",,,,https://www.acesdv.org/survivor-emergency-relief-fund/,,,,Unknown,Akilah,,,publish
3758,"The Georgia Mental Health Consumer Network","The mission of the Georgia Mental Health Consumer Network is to promote mental health recovery and wellness through advocacy, education, employment, and peer support while advancing the priorities elected annually by Georgia's mental health recovery community.",https://thechisholmlegacyproject.org/resource-detail/the-georgia-mental-health-consumer-network/,Resources>Organization,"Health &amp; Healing",,,,https://www.gmhcn.org/,,,,Unknown,Akilah,,,publish
3759,"Ourselves Black","Here you will find information about mental health promotion and positive coping as well as resources related to mental illness and treatment. We strive to provide you with relevant, current, and engaging mental health content and stories specifically routed in communities of color.",https://thechisholmlegacyproject.org/resource-detail/ourselves-black/,Resources>Zine,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://thewomenscenter.org/black-mental-health-resources/,,,,Yes,Akilah,,,publish
3760,"Melanin and Mental Health","Melanin & Mental Health  was born out of a desire to connect individuals with culturally competent clinicians committed to serving the mental health needs of Black & Latinx/Hispanic communities. We are committed to promoting the growth and healing of our communities through our website, online directory, and monthly events.",https://thechisholmlegacyproject.org/resource-detail/melanin-and-mental-health/,"Resources>Organization|Resources>Other Resource Hubs","DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://www.melaninandmentalhealth.com/,,,,Yes,Akilah,,,publish
3761,"Between Sessions Podcast","Two brown chicks changing the face of therapy on both sides of the couch.",https://thechisholmlegacyproject.org/resource-detail/between-sessions-podcast/,Resources>Podcast,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://podcasts.apple.com/us/podcast/between-sessions-podcast/id1345202684,,,,Yes,Akilah,,,publish
3762,"The Safe Place","The Safe Place"" Is a Minority Mental Health App geared towards the Black Community. African Americans are 20% more likely to experience serious mental health problems than the rest of the general population. However, many black people still do not wish to seek professional help for their mental illnesses.",https://thechisholmlegacyproject.org/resource-detail/the-safe-place/,Resources>Podcast,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://apps.apple.com/us/app/the-safe-place/id1349460763,,,,Yes,Akilah,,,publish
3763,"Does Medicare Cover Mental Health Services?","An article discussing Medicare's mental health coverage.",https://thechisholmlegacyproject.org/resource-detail/does-medicare-cover-mental-health-services/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Terry Turner",RetireGuide,,https://www.retireguide.com/medicare/treatments/mental-health/,,,,Yes,Akilah,,,publish
3764,"Grief is a direct impact of racism: 8 ways to support yourself","An article outlining actions and strategies to deal with oppression-related grief.",https://thechisholmlegacyproject.org/resource-detail/grief-is-a-direct-impact-of-racism-8-ways-to-support-yourself/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Roberta K. Timothy","The Conversation",,https://theconversation.com/grief-is-a-direct-impact-of-racism-eight-ways-to-support-yourself-91750,,,,Yes,Akilah,,,publish
3765,"Black Mental Health Matters: How to cope during a time of social injustice, according to the experts.","A coping guide to Black mental health in times of social injustice.",https://thechisholmlegacyproject.org/resource-detail/black-mental-health-matters-how-to-cope-during-a-time-of-social-injustice-according-to-the-experts/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Jacqueline Laurean Yates",GMA,,https://www.goodmorningamerica.com/wellness/story/black-mental-health-matters-cope-time-social-injustice-71077759,,,,Yes,Akilah,,,publish
3766,"The Four Bodies: A Holistic Toolkit for Coping with Racial Trauma","A toolkit for coping with racial trauma.",https://thechisholmlegacyproject.org/resource-detail/the-four-bodies-a-holistic-toolkit-for-coping-with-racial-trauma/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Jacquelyn Orgorchukwu",Medium,,https://medium.com/nappy-head-club/the-four-bodies-a-holistic-toolkit-for-coping-with-racial-trauma-8d15aa55ae06,,,,Yes,Akilah,,,publish
3767,"Rise to Thrive","At Rise to Thrive, our commitment to justice involves recognizing the vital importance of empowering and uplifting the leadership, vision, and expertise of Women and Femmes of Color. Our objective is to catalyze a transformative shift of power within the environmental movement, focusing on those who have been historically marginalized.",https://thechisholmlegacyproject.org/resource-detail/rise-to-thrive/,Resources>Organization,"DEI &amp; Anti-Oppression|Environmental Justice|Organizing",,,,https://www.risingtothrive.org/,,,,Yes,Akilah,,,publish
3768,"44 Mental Health Resources for Black People Trying to Survive in this Country","Because we need and deserve support.",https://thechisholmlegacyproject.org/resource-detail/44-mental-health-resources-for-black-people-trying-to-survive-in-this-country/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Zahra Barnes",Self,,https://www.self.com/story/black-mental-health-resources,,,,Yes,Akilah,,,publish
3769,"Balanced Black Girl Community Healing Guide","Resources for mental health support.",https://thechisholmlegacyproject.org/resource-detail/balanced-black-girl-community-healing-guide/,"Resources>Other Resource Hubs","DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://docs.google.com/spreadsheets/d/1li8FRUNFoVuJ2-UtSw3gyxLTM4ObcXD-W1R-X0EQCUU/edit#gid=590636625,,,,Yes,Akilah,,,publish
3770,"8 Life Changing Statements to Tell Black Boys and Girls Everyday","Short and Impactful Mantras to Hold Onto Right Now.",https://thechisholmlegacyproject.org/resource-detail/8-life-changing-statements-to-tell-black-boys-and-girls-everyday/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Carllistus Nyamekye Obeng","I Don't Mind",,https://idontmind.com/journal/8-life-changing-statements-to-tell-black-boys-and-girls-everyday,,,,Yes,Akilah,,,publish
3771,"8 Black Therapists on Their Best Advice for Coping Right Now","Advice for coping during an uprising.",https://thechisholmlegacyproject.org/resource-detail/8-black-therapists-on-their-best-advice-for-coping-right-now/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Patia Braithwaite",Self,,https://www.self.com/story/tips-from-black-therapists-for-black-people?utm_campaign=falcon&utm_social-type=owned&utm_brand=self&mbid=social_facebook&utm_source=facebook&utm_medium=social&fbclid=IwAR3DJg79KhseMrRSWdYy9d5o3_zHQLrxbxXyVKaXVGRWCM6Pd9faU2xUiuk,,,,Yes,Akilah,,,publish
3772,"Ask a Therapist: Black Mental Health","Your questions about mental health answered by Minaa B.",https://thechisholmlegacyproject.org/resource-detail/ask-a-therapist-black-mental-health/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Minaa B.","I Don't Mind",,https://idontmind.com/journal/ask-a-therapist-black-mental-health,,,,Yes,Akilah,,,publish
3773,"Racial Trauma in Film: How Viewers Can Address Re-Traumatization",,https://thechisholmlegacyproject.org/resource-detail/racial-trauma-in-film-how-viewers-can-address-re-traumatization/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Tiarra McKinney","Northwestern Counseling Blog",,https://counseling.northwestern.edu/blog/racial-trauma-retraumatization-film/,,,,Yes,Akilah,,,publish
3774,"Black Girls Breathing","black girls breathing provides a safe space for Black women and girls to actively manage their mental health and heal their trauma through breathwork and community. we're providing free and accessible mental health resources to 1 Million Black women and girls by 2025.",https://thechisholmlegacyproject.org/resource-detail/black-girls-breathing/,Resources>Organization,"Gender Justice|Health &amp; Healing",,,,https://blackgirlsbreathing.com/,,,,Yes,Akilah,,,publish
3775,"Ujima Community","Ujima is on the forefront of new training and outreach tools to reduce violence against and homicides of Black women. Ujima is a clearinghouse for research literature, webinars, national issue forums, regional trainings, community-specific roundtables, blogs, articles, and on-site technical assistance.",https://thechisholmlegacyproject.org/resource-detail/ujima-community/,Resources>Organization,"Gender Justice",,,,https://ujimacommunity.org/what-we-do/,,,,Yes,Akilah,,,publish
3776,"Trap Vinyasa","Trap Vinyasa is a body positive, underground hip hop yoga community advocating for underserved and othered communities.",https://thechisholmlegacyproject.org/resource-detail/trap-vinyasa/,Resources>Other,"Health &amp; Healing",,,,https://www.trapvinyasa.com/,,,,Yes,Akilah,,,publish
3777,"Heal Haus","At HealHaus, we've combined diverse healing modalities and practitioners under one roof to provide people with an inclusive space focused on holistic health and wellness. We are committed to building a community that is dedicated to changing the stigma attached to healing.",https://thechisholmlegacyproject.org/resource-detail/heal-haus/,Resources>Organization,"Health &amp; Healing",,,,https://www.healhaus.com/mission/,,,,Yes,Akilah,,,publish
3778,FedUp,"FEDUP is a collective of trans+, intersex, and gender diverse people who believe eating disorders in marginalized communities are social justice issues. Our mission is to make visible, interrupt, and undermine the disproportionately high incidence of eating disorders in trans and gender diverse individuals through radical community healing, recovery institution reform, research, empowerment, and education.",https://thechisholmlegacyproject.org/resource-detail/fedup/,Resources>Organization,"Health &amp; Healing",,,,https://fedupcollective.org/,,,,Yes,Akilah,,,publish
3779,"The Fat Studies Reader","As a new, interdisciplinary field of intellectual inquiry, fat studies is defined in part by what it is not.",https://thechisholmlegacyproject.org/resource-detail/the-fat-studies-reader/,Resources>Publication,"Health &amp; Healing","Esther Rothblum, Sondra Solovay",JSTOR,,https://www.jstor.org/stable/j.ctt9qg2bh,,,,No,Akilah,,,publish
3780,"TGNC/TGNC Recommended 12-Step Meetings","A database of trans and gender non-conforming recommended 12 step meetings.",https://thechisholmlegacyproject.org/resource-detail/tgnc-tgnc-recommended-12-step-meetings/,Resources>Other,"DEI &amp; Anti-Oppression|Gender Justice|Health &amp; Healing",,,,https://docs.google.com/spreadsheets/u/1/d/13snjNFi41Yvn6-5sVMz95y2fUFShW8DGR3hB83nE_PQ/htmlview?fbclid=IwAR1NPcnNVqT9Ml1aEyfOpW2f-86F7udV6aYvzBk72aoVSQKUgrYcYkeS-mE#,,,,Unknown,Akilah,,,publish
3781,"Eating Disorders Quietly Plague Black Communities","theGRIO REPORT - Although white women were once thought to be the sole group battling eating disorders, over the past few years, reports of eating disorders among minorities -- particularly African-Americans -- have increased...",https://thechisholmlegacyproject.org/resource-detail/eating-disorders-quietly-plague-black-communities/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing",,"The Grio",,https://thegrio.com/2012/03/01/eating-disorders-quietly-plague-black-communities/,,,,Unknown,Akilah,,,publish
3782,"The Burnout Prevention Mindfulness and Meditation Retreat","This retreat is for new and experienced meditators. The retreat workshops focus on the intersection of mindfulness, meditation, trauma release and/or integration,yoga and Pranayama or breathwork.",https://thechisholmlegacyproject.org/resource-detail/the-burnout-prevention-mindfulness-and-meditation-retreat/,Resources>Other,"DEI &amp; Anti-Oppression|Health &amp; Healing","Alexis Thomason","The Noble Maat Collective",,https://www.noblemaat.com,,,,Yes,Akilah,,,publish
3783,"Green Tara Consulting","We are a consulting firm that promotes diversity, equity, and belonging in the climate and environmental field through research, education, and advocacy.  Our passion is to empower clients to become active agents in their own learning and co-create the strategies that will best meet their needs. Our role is to serve as a facilitator, advisor, and accountability partner to your own process. Our vision is collective transformation that enables everyone to contribute to the preservation of life on Earth and value the dignity of all beings.",https://thechisholmlegacyproject.org/resource-detail/green-tara-consulting/,Resources>Organization,"DEI &amp; Anti-Oppression",,,,https://greentaraconsulting.com/,,,,Yes,Akilah,,,publish
3784,"The Libra Foundation","Libra prioritizes multi-year, unrestricted grants to frontline, BIPOC-led organizations that are working in deep community to bring change.",https://thechisholmlegacyproject.org/resource-detail/the-libra-foundation/,"Resources>Funding Opportunity","DEI &amp; Anti-Oppression",,,,https://www.thelibrafoundation.org/,,,,Yes,Akilah,,,publish
3785,"Black Owned Brooklyn","A community-rooted publication documenting Black Brooklyn.",https://thechisholmlegacyproject.org/resource-detail/black-owned-brooklyn/,Resources>Publication,Culture,,,,https://www.instagram.com/blackownedbklyn/?img_index=1,,,,Yes,Akilah,,,publish
3786,"Climate Critical Earth","Climate Critical is dedicated to centering anti-racist practice and radical care in the fight for climate survival and we need you to join us.",https://thechisholmlegacyproject.org/resource-detail/climate-critical-earth/,Resources>Organization,"Environmental Justice",,,,https://www.climatecritical.earth/,,,,Yes,Akilah,,,publish
3787,"Dream School: Dream Reclamation, Energy and Ancestral Healing and Matriarchal Praxis","Cause Reign is an oral history project that connects Black TGNC people to their histories through dreamwork -- the practice of remembering, recording, and activating the healing potential of our dreams. We guide students to explore the meaning of their dreams through artistic expression, journaling, and dream play therapy. SAGE House is an autonomous artist RESTidency for Black TGNC folks, and it will be piloted this summer. Our adult audiences remember through DREAM School. Dream Reclamation, Energy and Ancestral Healing, and Matriarchal Praxis (DREAM) School is for Black and Indigenous students to feel safe to dream. Functioning as both a digital oral history project and online decolonial education, DREAM School creates celebratory remembrance containers; students remember how to pray, eat, tell stories, and sing medicine songs while walking alongside their ancestors. Our younger audiences remember through KindeziCare, the oral tradition and art of Kongo babysitting. Through the KindeziCare art of deep creative youth care, we teach medicinal lessons which directly translate to the honoring of spirit, elders, and the environment.",https://thechisholmlegacyproject.org/resource-detail/dream-school-dream-reclamation-energy-and-ancestral-healing-and-matriarchal-praxis/,Resources>Organization,"DEI &amp; Anti-Oppression|Health &amp; Healing",,,,https://www.causereign.com/home,,,,Yes,Akilah,,,publish
3788,"Safety Net Project","The following resources contains safety tips, information, and privacy strategies for survivors on the use of technology.",https://thechisholmlegacyproject.org/resource-detail/safety-net-project/,"Resources>Organization|Resources>Other Resource Hubs|Resources>Toolkit","Gender Justice|Health &amp; Healing",,,,https://www.techsafety.org/resources-survivors,,,,Unknown,Akilah,,,publish
3789,"Rooted Doula Collective","The Rooted Doula Collective is a collaborative community of Black doulas residing on the ancestral lands of the O'odham and Piipash, also called the state of Arizona. We are dedicated to loving on our community by offering full-spectrum doula support to Black folks.",https://thechisholmlegacyproject.org/resource-detail/rooted-doula-collective/,"Resources>Organization|Resources>Other Resource Hubs","DEI &amp; Anti-Oppression|Gender Justice|Health &amp; Healing",,,,https://rooteddoulacollective.com/about,,,,Yes,Akilah,,,publish
3790,"Shelterwood Collective","Shelterwood's vision is to restore right relations between and within people and nature; and thereby create reverberating circles of ecosystem restoration and community healing that return land sovereignty to Black and Indigenous communities.",https://thechisholmlegacyproject.org/resource-detail/shelterwood-collective/,"Resources>Organization|Resources>Other Resource Hubs|Resources>Podcast|Resources>Publication","Conservation &amp; Biodiversity|DEI &amp; Anti-Oppression|Environmental Justice|Green Space|Indigenous Sovereignty|Land Justice|Organizing|Water Equity",,,,https://www.shelterwoodcollective.org/,,,,Yes,Akilah,,,publish
